ubigeo;piso_2017;agua_2017;desague_2017;electricidad_2017;vivienda_2017;combustible_2017;electro_2017;hombre_2017;mujer_2017;estatus_migracion_2017;quechua_2017;castellano_2017;pet_2017;pea_2017;peao_2017;hombre_2007;mujer_2007;quechua_2007;castellano_2007;pet_2007;pea_2007;peao_2007;piso_2007;agua_2007;desague_2007;electricidad_2007;vivienda_2007;combustible_2007;electro_2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100113;0.1199871;0.4366106;0.1274256;0.4592497;0.093467;0.1754386;0.7013158;0.5041916;0.4958084;0.865509;0.1129341;0.8142515;0.6516168;0.5239846;0.7930551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100201;0.3844506;0.5257056;0.4126764;0.5286039;0.2284526;0.6725047;0.8649889;0.4847745;0.5152255;0.7873216;0.2173226;0.7124868;0.6941492;0.483377;0.8182077;0.4884725;0.5115275;0.2238482;0.7735095;0.6355034;0.4430342;0.7385518;0.273848;0.0175829;0.2590946;0.3595392;0.5278901;0.2150364;0.3383185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100202;0.0129001;0.3186813;0.0678452;0.1906355;0.0554228;0.0861865;0.3931523;0.4860112;0.5139888;0.8768985;0.5239808;0.403677;0.6906475;0.3686343;0.6656201;0.4973002;0.5026998;0.4103448;0.5859196;0.6142009;0.4487912;0.7492654;0.0220264;0.281309;0.0434235;0.1390812;0.5519195;0.0088106;0.0251731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100203;0.0427263;0.3001017;0.0874873;0.3672431;0.0223805;0.2441652;0.7450628;0.4506066;0.5493934;0.8746389;0.79145;0.1438475;0.6608897;0.472028;0.8962963;0.4948263;0.5051737;0.7939082;0.2041139;0.54102;0.4487705;0.8523592;0.0235008;0.0016207;0.0145867;0.1961102;0.5186386;0.0113452;0.0291734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100204;0.170412;0.4868914;0.1872659;0.4353932;0.1076779;0.4005848;0.8421053;0.4960594;0.5039406;0.8198604;0.0207161;0.9106057;0.7261878;0.4462016;0.8088951;0.5086251;0.4913749;0.0213035;0.9765301;0.6555081;0.5500261;0.8370441;0.075;0.2872093;0.0802326;0.2813953;0.6034884;0.0377907;0.1575581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100205;0.0914413;0.4658489;0.1795372;0.4301645;0.1432952;0.5387454;0.7513838;0.4988589;0.5011411;0.8884414;0.1198819;0.7290912;0.7669486;0.4593033;0.7862043;0.5007411;0.4992589;0.1117479;0.8849961;0.6227767;0.4541849;0.5585153;0.045705;0.0068071;0.0029173;0.1316045;0.5763371;0.0236629;0.1202593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100206;0.0319149;0.498818;0.322695;0.4704492;0.1170213;0.2462527;0.7430407;0.5086483;0.4913517;0.8712364;0.2222934;0.6591928;0.7085202;0.4240506;0.8230277;0.5193303;0.4806697;0.1237447;0.8739877;0.6380517;0.4021946;0.7497035;0.029304;0.0021978;0.0446886;0.5069597;0.6227106;0.0102564;0.0410256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100207;0.1555823;0.5495034;0.2253987;0.5230213;0.2058381;0.3297381;0.7207242;0.500896;0.4991039;0.8665994;0.3606631;0.5483871;0.6843638;0.4328969;0.7860113;0.512151;0.487849;0.4512455;0.5467173;0.5905722;0.4919014;0.8528627;0.0823277;0.0917136;0.0276213;0.4456959;0.5862162;0.0332529;0.1448109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100208;0.3008186;0.6282401;0.3478854;0.5457026;0.2626194;0.5133005;0.8807882;0.4902425;0.5097575;0.8373743;0.0366647;0.8911886;0.7483737;0.486369;0.7725427;0.5180481;0.4819519;0.0403112;0.9575672;0.697861;0.4715837;0.8124577;0.2167897;0.0433579;0.0738007;0.599631;0.6780443;0.1715867;0.4852399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100301;0.3517699;0.6345133;0.5061947;0.5619469;0.219469;0.5552194;0.8270298;0.4736207;0.5263793;0.8056979;0.1439554;0.7668074;0.6970154;0.5062716;0.7347288;0.4800458;0.5199542;0.1170809;0.879594;0.6267583;0.4976514;0.8767698;0.3097392;0.5151677;0.3858435;0.4768494;0.5369878;0.3022884;0.4177754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100307;0.0422794;0.4289216;0.182598;0.4901961;0.1231618;0.1101449;0.2869565;0.4598692;0.5401308;0.9084423;0.6195006;0.3002378;0.6640904;0.4547896;0.8690945;0.4759024;0.5240976;0.5981822;0.3986472;0.5884878;0.3730106;0.8435556;0.01951;0.222323;0.0721416;0.0916515;0.5099819;0.0099819;0.0526316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100311;0.0461315;0.3171086;0.1322194;0.349437;0.1576462;0.1458333;0.5566406;0.4921917;0.5078083;0.8644767;0.721594;0.19063;0.6144319;0.3590418;0.6484947;0.4976489;0.5023511;0.8045188;0.1927642;0.536442;0.3968834;0.8098159;0.0354518;0.154345;0.0259403;0.1098141;0.6523995;0.0129702;0.0605275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100313;0.0442817;0.4365411;0.1617852;0.4072524;0.1970014;0.1463835;0.5734788;0.4973113;0.5026886;0.8898572;0.3604673;0.5855739;0.6842203;0.3861789;0.6189474;0.5148817;0.4851182;0.2226054;0.7741379;0.6182897;0.3971786;0.8341267;0.0308542;0.308217;0.08152;0.1493992;0.6560572;0.0149399;0.0932121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100316;0.0724907;0.4925651;0.2416357;0.3866171;0.2026022;0.1133787;0.5283447;0.5032573;0.4967427;0.8053746;0.6343648;0.2198697;0.7125407;0.5531428;0.3946281;0.5158046;0.4841954;0.3785425;0.6153846;0.6661878;0.4601007;0.7921875;0.1513158;0.4890351;0.245614;0.4451754;0.7346491;0.0789474;0.247807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100317;0.1981934;0.4914984;0.2911796;0.4123273;0.24017;0.3156717;0.7335821;0.4761278;0.5238722;0.8387218;0.4219925;0.4815789;0.6678572;0.4477906;0.7372721;0.4906793;0.5093207;0.3632933;0.6339623;0.5628752;0.4167836;0.7286195;0.1519337;0.3889503;0.2337017;0.2734807;0.6298342;0.1121547;0.1756906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100321;0.0345821;0.6181556;0.2132565;0.4538905;0.0677233;0.0941385;0.5932505;0.4770047;0.5229953;0.8920991;0.5182783;0.428066;0.6810142;0.3670996;0.7146226;0.4809729;0.5190271;0.2017767;0.7961083;0.5857199;0.390489;0.8147513;0.0371747;0.283767;0.0173482;0.1214374;0.6641883;0.0012392;0.0384139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100322;0.0286976;0.4116998;0.1766004;0.3013245;0.1821192;0.0393701;0.480315;0.4840132;0.5159867;0.8941566;0.4377067;0.5038589;0.6819184;0.3047696;0.8302387;0.4917184;0.5082816;0.3966418;0.6014925;0.5600414;0.810228;0.8980989;0.0117561;0.1667891;0.0602498;0.1094783;0.474651;0.0051433;0.0308597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100323;0.0458911;0.5965849;0.1408751;0.4108858;0.2251868;0.0429185;0.6294706;0.4794459;0.5205541;0.9039321;0.5670241;0.3538874;0.7082216;0.4107256;0.562212;0.5017589;0.4982411;0.5313145;0.4659325;0.5740326;0.5058496;0.8612335;0.0218341;0.0305677;0.0209607;0.110917;0.6157205;0.0113537;0.0427948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100401;0.0455659;0.6085252;0.3488486;0.5418912;0.2547771;0.2344651;0.76041;0.4914792;0.5085208;0.84424;0.6223586;0.2794819;0.6518405;0.3830065;0.7494881;0.5000742;0.4999258;0.6592999;0.3342475;0.5585572;0.3991496;0.7802929;0.0246851;0.1581864;0.1707809;0.3042821;0.618136;0.0403023;0.1687657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100402;0.0177384;0.6053215;0.191796;0.6042129;0.0199557;0.0245566;0.2414734;0.4661516;0.5338484;0.8800589;0.9010302;0.0327447;0.6324503;0.2675974;0.3282609;0.4828835;0.5171165;0.9697401;0.0256319;0.5424622;0.2481796;0.3496332;0.0010741;0.4124597;0.0322234;0.4135338;0.6530612;0.0107411;0.0225564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100403;0.0129199;0.3359173;0.0956072;0.4276486;0.0439276;0.1;0.5478261;0.5374365;0.4625635;0.8350254;0.6180203;0.2988579;0.6897208;0.4839006;0.404943;0.5389091;0.4610909;0.5029446;0.4911661;0.6163636;0.4932154;0.7045454;0.0597015;0.1542289;0.1074627;0.1701493;0.5024875;0.0119403;0.0616915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100404;0.0217284;0.6271605;0.2074074;0.5837037;0.1076543;0.0356295;0.4281473;0.4919393;0.5080608;0.8963844;0.8921584;0.0505556;0.67851;0.1820069;0.3941698;0.492579;0.507421;0.9272135;0.0643672;0.5492833;0.4124711;0.8695409;0.0099385;0.4959773;0.0643635;0.3999054;0.7430194;0.012778;0.1069569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100501;0.1438688;0.5175177;0.3138278;0.4336564;0.2422661;0.3170927;0.7883387;0.4772812;0.5227188;0.8436917;0.4910841;0.3777513;0.700291;0.4623908;0.7025346;0.4822833;0.5177166;0.5045832;0.4912306;0.5831372;0.4314539;0.7830037;0.0804;0.355;0.175;0.182;0.46;0.061;0.1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100502;0.0647359;0.5672913;0.229983;0.5093697;0.1788756;0.2631579;0.8131579;0.5029498;0.4970501;0.8532448;0.3628319;0.5523599;0.6740413;0.4617068;0.9123223;0.4929259;0.5070741;0.4437006;0.5489957;0.5744199;0.4325123;0.5079727;0.0202703;0.4375;0.0743243;0.5050676;0.589527;0.0287162;0.1266892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100503;0.0869809;0.5460157;0.2222222;0.5353535;0.1632997;0.0948419;0.7371048;0.4864224;0.5135776;0.8378592;0.5438967;0.3828104;0.6667545;0.5073152;0.8316446;0.496624;0.503376;0.5525;0.43625;0.6051222;0.5055791;0.7792999;0.0430257;0.4045801;0.1450382;0.1145038;0.6224844;0.0159611;0.1096461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100504;0.0543745;0.3327882;0.159444;0.2931316;0.135323;0.0838548;0.6733417;0.4824201;0.5175799;0.8759593;0.7164019;0.1918615;0.6646439;0.3842642;0.7120894;0.4849859;0.5150141;0.8007094;0.1921973;0.5638098;0.5170596;0.4415236;0.0233368;0.0034831;0.0264716;0.0334378;0.4900731;0.0132358;0.0362243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100505;0.0601852;0.4506173;0.2638889;0.4089506;0.2160494;0.1140584;0.6153846;0.509915;0.490085;0.8271955;0.575779;0.3342776;0.6182719;0.5372279;0.8123667;0.5417232;0.4582768;0.334058;0.6583334;0.6326323;0.5651475;0.3719165;0.1122302;0.2158273;0.0446043;0.2676259;0.5769784;0.0143885;0.0719424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100506;0.0313589;0.5810105;0.2412892;0.3972125;0.3414634;0.1093936;0.5576695;0.4870483;0.5129517;0.8666453;0.7716661;0.1013751;0.6600575;0.443314;0.8240437;0.4884393;0.5115607;0.8380952;0.1593651;0.5199422;0.4519177;0.7896679;0.0094439;0.5435467;0.1364113;0.2140609;0.6935992;0.0073452;0.1238195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100507;0.1672973;0.3824642;0.1728903;0.4101003;0.1648297;0.2257675;0.5868987;0.5158473;0.4841526;0.8503396;0.1791721;0.7470084;0.6865298;0.5644801;0.8199458;0.5464242;0.4535758;0.2361;0.7616646;0.6431124;0.5522846;0.795045;0.1802287;0.0373235;0.080195;0.2610962;0.5810356;0.0835575;0.1262609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100508;0.0560399;0.5952678;0.4545455;0.483188;0.4146949;0.0652174;0.6822742;0.4972623;0.5027377;0.8690891;0.8103534;0.0597312;0.6844201;0.384;0.594697;0.5126555;0.4873445;0.6708508;0.3221757;0.5701416;0.4176072;0.5693694;0.0254491;0.6317365;0.241018;0.4206587;0.6407186;0.0164671;0.1482036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100509;0.0305572;0.4691432;0.1384062;0.3487118;0.1437987;0.0266094;0.5055794;0.469227;0.530773;0.8857706;0.8552437;0.0637617;0.6494338;0.3411675;0.61;0.4880474;0.5119526;0.951197;0.0474217;0.5371271;0.4308783;0.7266911;0.0115473;0.08699;0.0600462;0.1339492;0.7244034;0.0092379;0.0993072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
